# OpenSignals Text File Format
# {"20:16:12:22:01:28": {"sensor": ["RAW", "RAW"], "device name": "Test device", "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A5"], "sync interval": 2, "time": "15:19:54.815", "comments": "", "device connection": "BTH20:16:12:22:01:28", "channels": [2, 5], "keywords": "", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 1000, "label": ["A2", "A5"], "resolution": [4, 1, 1, 1, 1, 10, 10], "date": "2018-2-21", "special": [{}, {}]}}
# EndOfHeader
8	0	0	0	0	607	3	
9	0	0	0	0	571	3	
10	0	0	0	0	618	1	
11	0	0	0	0	613	3	
12	0	0	0	0	591	3	
13	0	0	0	0	634	4	
14	0	0	0	0	601	5	
15	0	0	0	0	619	4	
0	0	0	0	0	646	3	
1	0	0	0	0	608	3	
2	0	0	0	0	655	2	
3	0	0	0	0	650	3	
4	0	0	0	0	615	4	
5	0	0	0	0	648	4	
6	0	0	0	0	612	5	
7	0	0	0	0	587	3	
8	0	0	0	0	614	3	
9	0	0	0	0	566	2	
10	0	0	0	0	564	1	
11	0	0	0	0	574	3	
12	0	0	0	0	524	2	
13	0	0	0	0	543	3	
14	0	0	0	0	518	4	
15	0	0	0	0	469	2	
0	0	0	0	0	499	3	
1	0	0	0	0	462	1	
2	0	0	0	0	447	0	
3	0	0	0	0	471	2	
4	0	0	0	0	423	1	
5	0	0	0	0	428	2	
6	0	0	0	0	449	4	
7	0	0	0	0	404	1	
8	0	0	0	0	430	2	
9	0	0	0	0	433	1	
10	0	0	0	0	393	0	
11	0	0	0	0	439	2	
12	0	0	0	0	432	1	
13	0	0	0	0	394	1	
14	0	0	0	0	439	4	
15	0	0	0	0	421	1	
0	0	0	0	0	398	2	
1	0	0	0	0	435	2	
2	0	0	0	0	398	0	
3	0	0	0	0	414	2	
4	0	0	0	0	452	2	
5	0	0	0	0	418	1	
6	0	0	0	0	464	4	
7	0	0	0	0	467	1	
8	0	0	0	0	438	2	
9	0	0	0	0	485	2	
10	0	0	0	0	466	0	
11	0	0	0	0	455	2	
12	0	0	0	0	493	2	
13	0	0	0	0	458	1	
14	0	0	0	0	472	5	
15	0	0	0	0	499	2	
0	0	0	0	0	461	2	
1	0	0	0	0	499	3	
2	0	0	0	0	500	0	
3	0	0	0	0	463	2	
4	0	0	0	0	504	3	
5	0	0	0	0	489	2	
6	0	0	0	0	467	4	
7	0	0	0	0	503	3	
8	0	0	0	0	461	1	
9	0	0	0	0	442	2	
10	0	0	0	0	465	0	
11	0	0	0	0	426	1	
12	0	0	0	0	433	2	
13	0	0	0	0	463	2	
14	0	0	0	0	427	4	
15	0	0	0	0	459	2	
0	0	0	0	0	471	2	
1	0	0	0	0	443	1	
2	0	0	0	0	496	0	
3	0	0	0	0	499	2	
4	0	0	0	0	472	2	
5	0	0	0	0	518	3	
6	0	0	0	0	491	4	
7	0	0	0	0	475	2	
8	0	0	0	0	499	2	
9	0	0	0	0	453	1	
10	0	0	0	0	474	0	
11	0	0	0	0	478	2	
12	0	0	0	0	427	1	
13	0	0	0	0	470	2	
14	0	0	0	0	463	3	
15	0	0	0	0	445	2	
0	0	0	0	0	496	2	
1	0	0	0	0	472	1	
2	0	0	0	0	476	0	
3	0	0	0	0	499	2	
4	0	0	0	0	456	2	
5	0	0	0	0	490	3	
6	0	0	0	0	498	4	
7	0	0	0	0	461	2	
8	0	0	0	0	497	3	
9	0	0	0	0	482	1	
10	0	0	0	0	450	0	
11	0	0	0	0	499	3	
12	0	0	0	0	485	1	
13	0	0	0	0	471	2	
14	0	0	0	0	516	5	
15	0	0	0	0	493	1	
0	0	0	0	0	487	3	
1	0	0	0	0	519	2	
2	0	0	0	0	481	0	
3	0	0	0	0	499	3	
4	0	0	0	0	514	2	
5	0	0	0	0	471	2	
6	0	0	0	0	506	5	
7	0	0	0	0	505	2	
8	0	0	0	0	474	2	
9	0	0	0	0	519	3	
10	0	0	0	0	501	0	
11	0	0	0	0	487	2	
12	0	0	0	0	530	3	
13	0	0	0	0	498	2	
14	0	0	0	0	495	5	
15	0	0	0	0	513	2	
0	0	0	0	0	469	2	
1	0	0	0	0	503	3	
2	0	0	0	0	505	0	
3	0	0	0	0	467	2	
4	0	0	0	0	504	3	
5	0	0	0	0	495	2	
6	0	0	0	0	467	4	
7	0	0	0	0	507	3	
8	0	0	0	0	483	1	
9	0	0	0	0	471	2	
10	0	0	0	0	515	0	
11	0	0	0	0	480	1	
12	0	0	0	0	472	3	
13	0	0	0	0	499	2	
14	0	0	0	0	461	4	
15	0	0	0	0	477	3	
0	0	0	0	0	497	2	
1	0	0	0	0	456	1	
2	0	0	0	0	490	0	
3	0	0	0	0	489	2	
4	0	0	0	0	453	2	
5	0	0	0	0	495	3	
6	0	0	0	0	479	4	
7	0	0	0	0	457	2	
8	0	0	0	0	508	2	
9	0	0	0	0	490	1	
10	0	0	0	0	499	1	
11	0	0	0	0	534	3	
12	0	0	0	0	493	2	
13	0	0	0	0	504	3	
14	0	0	0	0	525	5	
15	0	0	0	0	481	2	
0	0	0	0	0	512	3	
1	0	0	0	0	517	2	
2	0	0	0	0	476	0	
3	0	0	0	0	523	3	
4	0	0	0	0	505	2	
5	0	0	0	0	482	3	
6	0	0	0	0	523	5	
7	0	0	0	0	498	1	
8	0	0	0	0	504	3	
9	0	0	0	0	538	2	
10	0	0	0	0	504	0	
11	0	0	0	0	536	3	
12	0	0	0	0	549	2	
13	0	0	0	0	511	2	
14	0	0	0	0	545	5	
15	0	0	0	0	529	2	
0	0	0	0	0	499	2	
1	0	0	0	0	550	3	
2	0	0	0	0	537	0	
3	0	0	0	0	530	3	
4	0	0	0	0	567	3	
5	0	0	0	0	525	2	
6	0	0	0	0	535	5	
7	0	0	0	0	550	3	
8	0	0	0	0	513	2	
9	0	0	0	0	555	3	
10	0	0	0	0	546	0	
11	0	0	0	0	503	2	
12	0	0	0	0	544	3	
13	0	0	0	0	522	2	
14	0	0	0	0	498	5	
15	0	0	0	0	532	3	
0	0	0	0	0	499	2	
1	0	0	0	0	505	3	
2	0	0	0	0	539	0	
3	0	0	0	0	498	2	
4	0	0	0	0	529	3	
5	0	0	0	0	532	3	
6	0	0	0	0	488	4	
7	0	0	0	0	532	3	
8	0	0	0	0	524	2	
9	0	0	0	0	502	2	
10	0	0	0	0	550	1	
11	0	0	0	0	522	2	
12	0	0	0	0	524	3	
13	0	0	0	0	553	3	
14	0	0	0	0	508	4	
15	0	0	0	0	528	3	
0	0	0	0	0	528	2	
1	0	0	0	0	480	2	
2	0	0	0	0	521	1	
3	0	0	0	0	516	2	
4	0	0	0	0	491	2	
5	0	0	0	0	535	3	
6	0	0	0	0	514	4	
7	0	0	0	0	500	3	
8	0	0	0	0	530	3	
9	0	0	0	0	489	1	
10	0	0	0	0	488	0	
11	0	0	0	0	511	2	
12	0	0	0	0	466	2	
13	0	0	0	0	481	3	
14	0	0	0	0	502	4	
15	0	0	0	0	472	2	
0	0	0	0	0	520	3	
1	0	0	0	0	527	2	
2	0	0	0	0	498	0	
3	0	0	0	0	553	3	
4	0	0	0	0	536	2	
5	0	0	0	0	506	3	
6	0	0	0	0	548	5	
7	0	0	0	0	519	2	
8	0	0	0	0	520	3	
9	0	0	0	0	552	3	
10	0	0	0	0	517	0	
11	0	0	0	0	535	3	
12	0	0	0	0	539	2	
13	0	0	0	0	495	2	
14	0	0	0	0	539	5	
15	0	0	0	0	533	2	
0	0	0	0	0	489	2	
1	0	0	0	0	540	3	
2	0	0	0	0	531	0	
3	0	0	0	0	508	2	
4	0	0	0	0	543	3	
5	0	0	0	0	506	2	
6	0	0	0	0	496	5	
7	0	0	0	0	529	3	
8	0	0	0	0	498	2	
9	0	0	0	0	515	3	
10	0	0	0	0	545	0	
11	0	0	0	0	509	2	
12	0	0	0	0	547	3	
13	0	0	0	0	542	2	
14	0	0	0	0	497	4	
15	0	0	0	0	534	3	
0	0	0	0	0	512	2	
1	0	0	0	0	487	2	
2	0	0	0	0	525	0	
3	0	0	0	0	502	1	
4	0	0	0	0	498	3	
5	0	0	0	0	538	3	
6	0	0	0	0	499	4	
7	0	0	0	0	511	3	
8	0	0	0	0	522	2	
9	0	0	0	0	478	2	
10	0	0	0	0	519	1	
11	0	0	0	0	519	2	
12	0	0	0	0	494	2	
13	0	0	0	0	542	3	
14	0	0	0	0	523	4	
15	0	0	0	0	509	3	
0	0	0	0	0	547	3	
1	0	0	0	0	510	2	
2	0	0	0	0	514	1	
3	0	0	0	0	541	3	
4	0	0	0	0	497	2	
5	0	0	0	0	527	3	
6	0	0	0	0	528	4	
7	0	0	0	0	483	2	
8	0	0	0	0	522	3	
9	0	0	0	0	497	1	
10	0	0	0	0	468	0	
11	0	0	0	0	502	3	
12	0	0	0	0	465	1	
13	0	0	0	0	457	3	
14	0	0	0	0	500	4	
15	0	0	0	0	468	1	
0	0	0	0	0	487	3	
1	0	0	0	0	510	2	
2	0	0	0	0	470	0	
3	0	0	0	0	503	3	
4	0	0	0	0	507	2	
5	0	0	0	0	465	2	
6	0	0	0	0	505	5	
7	0	0	0	0	491	2	
8	0	0	0	0	461	2	
9	0	0	0	0	502	2	
10	0	0	0	0	481	0	
11	0	0	0	0	472	2	
12	0	0	0	0	511	3	
13	0	0	0	0	478	2	
14	0	0	0	0	484	5	
15	0	0	0	0	513	2	
0	0	0	0	0	476	2	
1	0	0	0	0	511	3	
2	0	0	0	0	518	0	
3	0	0	0	0	477	2	
4	0	0	0	0	517	3	
5	0	0	0	0	512	2	
6	0	0	0	0	483	4	
7	0	0	0	0	529	3	
8	0	0	0	0	500	2	
9	0	0	0	0	478	2	
10	0	0	0	0	515	0	
11	0	0	0	0	482	2	
12	0	0	0	0	469	2	
13	0	0	0	0	499	2	
14	0	0	0	0	453	4	
15	0	0	0	0	468	2	
0	0	0	0	0	476	2	
1	0	0	0	0	435	1	
2	0	0	0	0	481	0	
3	0	0	0	0	473	1	
4	0	0	0	0	456	2	
5	0	0	0	0	500	3	
6	0	0	0	0	465	4	
7	0	0	0	0	472	3	
8	0	0	0	0	499	2	
9	0	0	0	0	461	1	
10	0	0	0	0	502	1	
11	0	0	0	0	498	1	
12	0	0	0	0	470	2	
13	0	0	0	0	529	3	
14	0	0	0	0	518	4	
15	0	0	0	0	505	3	
0	0	0	0	0	539	3	
1	0	0	0	0	498	2	
2	0	0	0	0	507	1	
3	0	0	0	0	527	2	
4	0	0	0	0	481	2	
5	0	0	0	0	508	3	
6	0	0	0	0	510	4	
7	0	0	0	0	465	2	
8	0	0	0	0	509	3	
9	0	0	0	0	498	1	
10	0	0	0	0	474	0	
11	0	0	0	0	522	3	
12	0	0	0	0	497	2	
13	0	0	0	0	497	3	
14	0	0	0	0	532	5	
15	0	0	0	0	492	2	
0	0	0	0	0	509	3	
1	0	0	0	0	519	2	
2	0	0	0	0	478	0	
3	0	0	0	0	521	3	
4	0	0	0	0	519	2	
5	0	0	0	0	479	3	
6	0	0	0	0	508	5	
7	0	0	0	0	472	1	
8	0	0	0	0	462	2	
9	0	0	0	0	478	2	
10	0	0	0	0	423	0	
11	0	0	0	0	440	2	
12	0	0	0	0	455	1	
13	0	0	0	0	424	2	
14	0	0	0	0	474	5	
15	0	0	0	0	477	1	
0	0	0	0	0	457	2	
1	0	0	0	0	511	3	
2	0	0	0	0	492	0	
3	0	0	0	0	486	3	
4	0	0	0	0	526	3	
5	0	0	0	0	492	2	
6	0	0	0	0	512	5	
7	0	0	0	0	520	2	
8	0	0	0	0	478	2	
9	0	0	0	0	519	3	
10	0	0	0	0	513	0	
11	0	0	0	0	485	2	
12	0	0	0	0	537	3	
13	0	0	0	0	516	2	
14	0	0	0	0	504	5	
15	0	0	0	0	537	3	
0	0	0	0	0	502	2	
1	0	0	0	0	508	3	
2	0	0	0	0	534	0	
3	0	0	0	0	491	2	
4	0	0	0	0	515	3	
5	0	0	0	0	514	2	
6	0	0	0	0	471	4	
7	0	0	0	0	519	3	
8	0	0	0	0	510	2	
9	0	0	0	0	488	2	
10	0	0	0	0	533	0	
11	0	0	0	0	505	2	
12	0	0	0	0	502	3	
13	0	0	0	0	532	3	
14	0	0	0	0	486	4	
15	0	0	0	0	493	3	
0	0	0	0	0	511	2	
1	0	0	0	0	474	1	
2	0	0	0	0	502	1	
3	0	0	0	0	522	2	
4	0	0	0	0	487	2	
5	0	0	0	0	531	3	
6	0	0	0	0	530	4	
7	0	0	0	0	490	2	
8	0	0	0	0	532	3	
9	0	0	0	0	519	2	
10	0	0	0	0	483	0	
11	0	0	0	0	524	3	
12	0	0	0	0	499	2	
13	0	0	0	0	478	3	
14	0	0	0	0	517	5	
15	0	0	0	0	491	2	
0	0	0	0	0	488	3	
1	0	0	0	0	519	2	
2	0	0	0	0	483	0	
3	0	0	0	0	510	3	
4	0	0	0	0	524	2	
5	0	0	0	0	485	2	
6	0	0	0	0	532	5	
7	0	0	0	0	528	2	
8	0	0	0	0	508	2	
9	0	0	0	0	552	3	
10	0	0	0	0	520	0	
11	0	0	0	0	506	3	
12	0	0	0	0	539	3	
13	0	0	0	0	500	2	
14	0	0	0	0	515	5	
15	0	0	0	0	525	2	
0	0	0	0	0	479	2	
1	0	0	0	0	516	3	
2	0	0	0	0	511	0	
3	0	0	0	0	480	2	
4	0	0	0	0	531	3	
5	0	0	0	0	512	2	
6	0	0	0	0	503	5	
7	0	0	0	0	539	3	
8	0	0	0	0	500	2	
9	0	0	0	0	528	3	
10	0	0	0	0	548	0	
11	0	0	0	0	503	2	
12	0	0	0	0	539	3	
13	0	0	0	0	542	2	
14	0	0	0	0	508	4	
15	0	0	0	0	548	3	
0	0	0	0	0	533	2	
1	0	0	0	0	513	2	
2	0	0	0	0	554	1	
3	0	0	0	0	523	2	
4	0	0	0	0	515	3	
5	0	0	0	0	551	3	
6	0	0	0	0	507	4	
7	0	0	0	0	523	3	
8	0	0	0	0	527	2	
9	0	0	0	0	483	2	
10	0	0	0	0	527	1	
11	0	0	0	0	523	2	
12	0	0	0	0	488	2	
13	0	0	0	0	531	3	
14	0	0	0	0	514	4	
15	0	0	0	0	491	2	
0	0	0	0	0	535	3	
1	0	0	0	0	513	2	
2	0	0	0	0	515	1	
3	0	0	0	0	544	3	
4	0	0	0	0	502	2	
5	0	0	0	0	529	3	
6	0	0	0	0	531	4	
7	0	0	0	0	488	2	
8	0	0	0	0	529	3	
9	0	0	0	0	512	2	
10	0	0	0	0	490	0	
11	0	0	0	0	529	3	
12	0	0	0	0	498	2	
13	0	0	0	0	511	3	
14	0	0	0	0	544	5	
15	0	0	0	0	508	2	
0	0	0	0	0	541	3	
1	0	0	0	0	550	2	
2	0	0	0	0	515	0	
3	0	0	0	0	563	3	
4	0	0	0	0	547	2	
5	0	0	0	0	516	3	
6	0	0	0	0	548	5	
7	0	0	0	0	516	2	
8	0	0	0	0	504	3	
9	0	0	0	0	528	2	
10	0	0	0	0	489	0	
11	0	0	0	0	495	3	
12	0	0	0	0	520	2	
13	0	0	0	0	485	2	
14	0	0	0	0	525	5	
15	0	0	0	0	522	2	
0	0	0	0	0	493	2	
1	0	0	0	0	545	3	
2	0	0	0	0	524	0	
3	0	0	0	0	513	3	
4	0	0	0	0	550	3	
5	0	0	0	0	515	2	
6	0	0	0	0	540	5	
7	0	0	0	0	556	3	
8	0	0	0	0	510	2	
9	0	0	0	0	543	3	
10	0	0	0	0	537	0	
11	0	0	0	0	499	2	
12	0	0	0	0	540	3	
13	0	0	0	0	515	2	
14	0	0	0	0	496	5	
15	0	0	0	0	534	3	
0	0	0	0	0	504	2	
1	0	0	0	0	504	3	
2	0	0	0	0	534	0	
3	0	0	0	0	493	2	
4	0	0	0	0	506	3	
5	0	0	0	0	533	3	
6	0	0	0	0	497	4	
7	0	0	0	0	545	3	
8	0	0	0	0	548	2	
9	0	0	0	0	519	2	
10	0	0	0	0	562	1	
11	0	0	0	0	539	2	
12	0	0	0	0	516	3	
13	0	0	0	0	548	3	
14	0	0	0	0	509	4	
15	0	0	0	0	507	3	
0	0	0	0	0	543	3	
1	0	0	0	0	513	2	
2	0	0	0	0	538	1	
3	0	0	0	0	563	3	
4	0	0	0	0	533	2	
5	0	0	0	0	573	3	
6	0	0	0	0	575	5	
7	0	0	0	0	538	3	
8	0	0	0	0	583	3	
9	0	0	0	0	564	2	
10	0	0	0	0	534	1	
11	0	0	0	0	572	3	
12	0	0	0	0	540	2	
13	0	0	0	0	528	3	
14	0	0	0	0	551	5	
15	0	0	0	0	508	2	
0	0	0	0	0	524	3	
1	0	0	0	0	546	3	
2	0	0	0	0	503	0	
3	0	0	0	0	532	3	
4	0	0	0	0	536	2	
5	0	0	0	0	504	2	
6	0	0	0	0	549	5	
7	0	0	0	0	537	2	
8	0	0	0	0	510	3	
9	0	0	0	0	556	3	
10	0	0	0	0	539	0	
11	0	0	0	0	537	3	
12	0	0	0	0	586	3	
13	0	0	0	0	561	3	
14	0	0	0	0	574	6	
15	0	0	0	0	598	3	
0	0	0	0	0	551	3	
1	0	0	0	0	574	3	
2	0	0	0	0	573	0	
3	0	0	0	0	520	2	
4	0	0	0	0	552	3	
5	0	0	0	0	522	2	
6	0	0	0	0	490	4	
7	0	0	0	0	534	3	
8	0	0	0	0	512	2	
9	0	0	0	0	503	3	
10	0	0	0	0	534	0	
11	0	0	0	0	496	2	
12	0	0	0	0	519	3	
13	0	0	0	0	548	3	
